data_id,site_id,data_name,EAC,GI,TM,the_date,hour,month,day
548353,38,CPC_D414Z01.xlsx,0.303000000000011,17.7,31.25,2019-07-02,18,7,2
548355,38,CPC_D414Z01.xlsx,0.077,5.66666666666667,25.3333333333333,2019-07-03,5,7,3
548356,38,CPC_D414Z01.xlsx,1.352,65.5,26.9166666666667,2019-07-03,6,7,3
548357,38,CPC_D414Z01.xlsx,2.428,111.65,30.6333333333333,2019-07-03,7,7,3
548358,38,CPC_D414Z01.xlsx,4.395,200.4,30.2833333333333,2019-07-03,8,7,3
548359,38,CPC_D414Z01.xlsx,3.954,172.866666666667,30.0333333333333,2019-07-03,9,7,3
548360,38,CPC_D414Z01.xlsx,7.419,356.966666666667,36.65,2019-07-03,10,7,3
548361,38,CPC_D414Z01.xlsx,4.412,194.7,29.9166666666667,2019-07-03,11,7,3
548362,38,CPC_D414Z01.xlsx,5.888,267.4,32.4333333333333,2019-07-03,12,7,3
548363,38,CPC_D414Z01.xlsx,7.092,356.666666666667,39.3333333333333,2019-07-03,13,7,3
548364,38,CPC_D414Z01.xlsx,4.43,207.633333333333,33.2833333333333,2019-07-03,14,7,3
548365,38,CPC_D414Z01.xlsx,3.863,183.6,32.5833333333333,2019-07-03,15,7,3
548366,38,CPC_D414Z01.xlsx,3.064,138.533333333333,29.2166666666667,2019-07-03,16,7,3
548367,38,CPC_D414Z01.xlsx,1.888,94.3666666666667,30.7333333333333,2019-07-03,17,7,3
548368,38,CPC_D414Z01.xlsx,0.231000000000002,14.3666666666667,28.2666666666667,2019-07-03,18,7,3
548370,38,CPC_D414Z01.xlsx,0.144,10.6833333333333,26.4,2019-07-04,5,7,4
548371,38,CPC_D414Z01.xlsx,1.296,69.05,29.4833333333333,2019-07-04,6,7,4
548372,38,CPC_D414Z01.xlsx,3.712,187.166666666667,34.6833333333333,2019-07-04,7,7,4
548373,38,CPC_D414Z01.xlsx,8.778,470.733333333333,44.9666666666667,2019-07-04,8,7,4
548374,38,CPC_D414Z01.xlsx,10.595,621.766666666667,50.15,2019-07-04,9,7,4
548375,38,CPC_D414Z01.xlsx,10.546,601.216666666667,45.7166666666667,2019-07-04,10,7,4
548376,38,CPC_D414Z01.xlsx,9.066,486.016666666667,41.25,2019-07-04,11,7,4
548377,38,CPC_D414Z01.xlsx,4.716,225.433333333333,35.2,2019-07-04,12,7,4
548378,38,CPC_D414Z01.xlsx,2.278,100.683333333333,27.8833333333333,2019-07-04,13,7,4
548379,38,CPC_D414Z01.xlsx,3.555,158.933333333333,32.8,2019-07-04,14,7,4
548380,38,CPC_D414Z01.xlsx,3.606,170.416666666667,35.0166666666667,2019-07-04,15,7,4
548381,38,CPC_D414Z01.xlsx,2.46700000000001,118.133333333333,33.8666666666667,2019-07-04,16,7,4
548382,38,CPC_D414Z01.xlsx,1.139,57.4333333333333,31.5833333333333,2019-07-04,17,7,4
548383,38,CPC_D414Z01.xlsx,0.168999999999997,10.1666666666667,29.3333333333333,2019-07-04,18,7,4
548385,38,CPC_D414Z01.xlsx,0.622,30.7833333333333,27.1833333333333,2019-07-05,5,7,5
548386,38,CPC_D414Z01.xlsx,1.5,72.75,28.6666666666667,2019-07-05,6,7,5
548387,38,CPC_D414Z01.xlsx,2.298,113.583333333333,30.6666666666667,2019-07-05,7,7,5
548388,38,CPC_D414Z01.xlsx,5.297,273.983333333333,37.35,2019-07-05,8,7,5
548389,38,CPC_D414Z01.xlsx,10.566,599.55,48.3833333333333,2019-07-05,9,7,5
548390,38,CPC_D414Z01.xlsx,8.678,517.166666666667,46.2166666666667,2019-07-05,10,7,5
548391,38,CPC_D414Z01.xlsx,1.426,67.25,26.8666666666667,2019-07-05,11,7,5
548392,38,CPC_D414Z01.xlsx,8.267,410.766666666667,38.2666666666667,2019-07-05,12,7,5
548393,38,CPC_D414Z01.xlsx,8.20200000000001,416.533333333333,41.1166666666667,2019-07-05,13,7,5
548394,38,CPC_D414Z01.xlsx,9.756,515.333333333333,42.5166666666667,2019-07-05,14,7,5
548395,38,CPC_D414Z01.xlsx,5.817,287.1,37.9,2019-07-05,15,7,5
548396,38,CPC_D414Z01.xlsx,2.987,143.833333333333,35.7333333333333,2019-07-05,16,7,5
548397,38,CPC_D414Z01.xlsx,1.321,66.8166666666667,33.0,2019-07-05,17,7,5
548398,38,CPC_D414Z01.xlsx,0.176000000000002,10.4833333333333,30.0666666666667,2019-07-05,18,7,5
548400,38,CPC_D414Z01.xlsx,0.084,6.61666666666667,27.4333333333333,2019-07-06,5,7,6
548401,38,CPC_D414Z01.xlsx,1.556,78.7833333333333,29.9666666666667,2019-07-06,6,7,6
548402,38,CPC_D414Z01.xlsx,2.639,130.25,33.35,2019-07-06,7,7,6
548403,38,CPC_D414Z01.xlsx,3.307,161.716666666667,35.4333333333333,2019-07-06,8,7,6
548404,38,CPC_D414Z01.xlsx,3.69,174.35,35.7166666666667,2019-07-06,9,7,6
548405,38,CPC_D414Z01.xlsx,2.329,106.383333333333,31.8166666666667,2019-07-06,10,7,6
548406,38,CPC_D414Z01.xlsx,1.551,74.2666666666667,31.9833333333333,2019-07-06,11,7,6
548407,38,CPC_D414Z01.xlsx,2.793,130.316666666667,33.5166666666667,2019-07-06,12,7,6
548408,38,CPC_D414Z01.xlsx,4.474,210.5,34.9833333333333,2019-07-06,13,7,6
548409,38,CPC_D414Z01.xlsx,8.261,433.216666666667,41.2833333333333,2019-07-06,14,7,6
548410,38,CPC_D414Z01.xlsx,4.226,206.666666666667,35.7166666666667,2019-07-06,15,7,6
548411,38,CPC_D414Z01.xlsx,3.149,156.266666666667,34.75,2019-07-06,16,7,6
548412,38,CPC_D414Z01.xlsx,0.789000000000001,43.6333333333333,31.8166666666667,2019-07-06,17,7,6
548413,38,CPC_D414Z01.xlsx,0.191000000000003,11.9333333333333,30.0166666666667,2019-07-06,18,7,6
548415,38,CPC_D414Z01.xlsx,0.179,12.0833333333333,26.2166666666667,2019-07-07,5,7,7
548416,38,CPC_D414Z01.xlsx,2.077,110.266666666667,30.5666666666667,2019-07-07,6,7,7
548417,38,CPC_D414Z01.xlsx,3.796,187.15,35.3666666666667,2019-07-07,7,7,7
548418,38,CPC_D414Z01.xlsx,8.824,481.133333333333,42.7166666666667,2019-07-07,8,7,7
548419,38,CPC_D414Z01.xlsx,12.281,725.633333333333,46.1333333333333,2019-07-07,9,7,7
548420,38,CPC_D414Z01.xlsx,7.614,410.216666666667,40.6333333333333,2019-07-07,10,7,7
548421,38,CPC_D414Z01.xlsx,14.113,899.0,49.9666666666667,2019-07-07,11,7,7
548422,38,CPC_D414Z01.xlsx,13.956,884.3,48.7833333333333,2019-07-07,12,7,7
548423,38,CPC_D414Z01.xlsx,12.266,735.983333333333,47.0666666666667,2019-07-07,13,7,7
548424,38,CPC_D414Z01.xlsx,10.198,573.516666666667,43.5166666666667,2019-07-07,14,7,7
548425,38,CPC_D414Z01.xlsx,6.77500000000001,348.266666666667,39.6,2019-07-07,15,7,7
548426,38,CPC_D414Z01.xlsx,4.57299999999999,226.383333333333,37.0166666666667,2019-07-07,16,7,7
548427,38,CPC_D414Z01.xlsx,2.574,129.716666666667,35.05,2019-07-07,17,7,7
548428,38,CPC_D414Z01.xlsx,0.494,27.6,32.25,2019-07-07,18,7,7
548430,38,CPC_D414Z01.xlsx,0.205,12.9,28.1,2019-07-08,5,7,8
548431,38,CPC_D414Z01.xlsx,2.21,124.516666666667,32.0666666666667,2019-07-08,6,7,8
548432,38,CPC_D414Z01.xlsx,5.792,291.466666666667,39.0833333333333,2019-07-08,7,7,8
548433,38,CPC_D414Z01.xlsx,9.351,499.016666666667,43.5,2019-07-08,8,7,8
548434,38,CPC_D414Z01.xlsx,9.632,531.95,42.5166666666667,2019-07-08,9,7,8
548435,38,CPC_D414Z01.xlsx,8.142,426.316666666667,40.7833333333333,2019-07-08,10,7,8
548436,38,CPC_D414Z01.xlsx,13.066,819.45,48.2166666666667,2019-07-08,11,7,8
548437,38,CPC_D414Z01.xlsx,12.832,800.966666666667,50.0666666666667,2019-07-08,12,7,8
548438,38,CPC_D414Z01.xlsx,9.10899999999999,524.966666666667,44.7166666666667,2019-07-08,13,7,8
548439,38,CPC_D414Z01.xlsx,7.777,428.666666666667,42.0166666666667,2019-07-08,14,7,8
548440,38,CPC_D414Z01.xlsx,5.54100000000001,286.25,39.4833333333333,2019-07-08,15,7,8
548441,38,CPC_D414Z01.xlsx,4.57899999999999,229.5,38.8333333333333,2019-07-08,16,7,8
548442,38,CPC_D414Z01.xlsx,1.55799999999999,80.3833333333333,34.6333333333333,2019-07-08,17,7,8
548443,38,CPC_D414Z01.xlsx,0.216999999999999,12.7,31.4666666666667,2019-07-08,18,7,8
548445,38,CPC_D414Z01.xlsx,0.186,12.2,28.2166666666667,2019-07-09,5,7,9
548446,38,CPC_D414Z01.xlsx,0.487,27.4333333333333,29.8,2019-07-09,6,7,9
548447,38,CPC_D414Z01.xlsx,1.172,53.7833333333333,27.8666666666667,2019-07-09,7,7,9
548448,38,CPC_D414Z01.xlsx,1.87,84.55,28.4166666666667,2019-07-09,8,7,9
548449,38,CPC_D414Z01.xlsx,6.938,348.366666666667,37.5333333333333,2019-07-09,9,7,9
548450,38,CPC_D414Z01.xlsx,6.676,346.75,39.15,2019-07-09,10,7,9
548451,38,CPC_D414Z01.xlsx,9.729,546.733333333333,45.6833333333333,2019-07-09,11,7,9
548452,38,CPC_D414Z01.xlsx,7.686,419.766666666667,42.9666666666667,2019-07-09,12,7,9
548453,38,CPC_D414Z01.xlsx,9.297,525.833333333333,46.8833333333333,2019-07-09,13,7,9
548454,38,CPC_D414Z01.xlsx,6.945,359.766666666667,41.4666666666667,2019-07-09,14,7,9
548455,38,CPC_D414Z01.xlsx,9.171,491.283333333333,44.5833333333333,2019-07-09,15,7,9
548456,38,CPC_D414Z01.xlsx,4.958,251.116666666667,39.3833333333333,2019-07-09,16,7,9
548457,38,CPC_D414Z01.xlsx,1.97199999999999,100.75,35.1166666666667,2019-07-09,17,7,9
548458,38,CPC_D414Z01.xlsx,0.186000000000007,11.4,31.5333333333333,2019-07-09,18,7,9
548460,38,CPC_D414Z01.xlsx,0.186,12.6,27.4,2019-07-10,5,7,10
548461,38,CPC_D414Z01.xlsx,1.091,60.0666666666667,29.6833333333333,2019-07-10,6,7,10
548462,38,CPC_D414Z01.xlsx,4.117,209.25,33.85,2019-07-10,7,7,10
548463,38,CPC_D414Z01.xlsx,10.189,557.216666666667,45.0333333333333,2019-07-10,8,7,10
548464,38,CPC_D414Z01.xlsx,9.191,517.733333333333,42.9833333333333,2019-07-10,9,7,10
548465,38,CPC_D414Z01.xlsx,11.159,664.316666666667,48.1,2019-07-10,10,7,10
548466,38,CPC_D414Z01.xlsx,5.326,275.833333333333,39.1,2019-07-10,11,7,10
548467,38,CPC_D414Z01.xlsx,5.256,283.216666666667,35.6166666666667,2019-07-10,12,7,10
548468,38,CPC_D414Z01.xlsx,3.749,170.45,31.4833333333333,2019-07-10,13,7,10
548469,38,CPC_D414Z01.xlsx,5.947,294.116666666667,37.75,2019-07-10,14,7,10
548470,38,CPC_D414Z01.xlsx,5.283,264.05,38.4166666666667,2019-07-10,15,7,10
548471,38,CPC_D414Z01.xlsx,3.153,155.0,35.1,2019-07-10,16,7,10
548472,38,CPC_D414Z01.xlsx,1.03,54.6166666666667,32.1833333333333,2019-07-10,17,7,10
548473,38,CPC_D414Z01.xlsx,0.606,33.4916666666667,29.2333333333333,2019-07-10,18,7,10
548475,38,CPC_D414Z01.xlsx,0.182,12.3666666666667,26.2833333333333,2019-07-11,5,7,11
548476,38,CPC_D414Z01.xlsx,1.133,61.1,29.5,2019-07-11,6,7,11
548477,38,CPC_D414Z01.xlsx,2.783,139.15,33.5333333333333,2019-07-11,7,7,11
548478,38,CPC_D414Z01.xlsx,1.593,73.55,27.75,2019-07-11,8,7,11
548479,38,CPC_D414Z01.xlsx,6.679,333.683333333333,34.4,2019-07-11,9,7,11
548480,38,CPC_D414Z01.xlsx,10.308,603.65,48.4166666666667,2019-07-11,10,7,11
548481,38,CPC_D414Z01.xlsx,9.01,520.75,42.45,2019-07-11,11,7,11
548482,38,CPC_D414Z01.xlsx,6.82,337.9,35.0666666666667,2019-07-11,12,7,11
548483,38,CPC_D414Z01.xlsx,7.102,362.333333333333,38.9833333333333,2019-07-11,13,7,11
548484,38,CPC_D414Z01.xlsx,9.117,494.083333333333,45.4,2019-07-11,14,7,11
548485,38,CPC_D414Z01.xlsx,4.122,198.966666666667,37.7333333333333,2019-07-11,15,7,11
548486,38,CPC_D414Z01.xlsx,2.775,134.833333333333,35.5833333333333,2019-07-11,16,7,11
548487,38,CPC_D414Z01.xlsx,1.09200000000001,60.1333333333333,32.8333333333333,2019-07-11,17,7,11
548488,38,CPC_D414Z01.xlsx,0.187000000000005,11.4833333333333,30.0666666666667,2019-07-11,18,7,11
548490,38,CPC_D414Z01.xlsx,0.165,11.0333333333333,26.25,2019-07-12,5,7,12
548491,38,CPC_D414Z01.xlsx,1.745,93.3333333333333,30.0666666666667,2019-07-12,6,7,12
548492,38,CPC_D414Z01.xlsx,4.823,248.883333333333,36.8166666666667,2019-07-12,7,7,12
548493,38,CPC_D414Z01.xlsx,9.026,480.933333333333,44.3166666666667,2019-07-12,8,7,12
548494,38,CPC_D414Z01.xlsx,11.43,664.583333333333,47.1833333333333,2019-07-12,9,7,12
548495,38,CPC_D414Z01.xlsx,12.388,776.483333333333,47.5333333333333,2019-07-12,10,7,12
548496,38,CPC_D414Z01.xlsx,12.483,792.416666666667,50.9833333333333,2019-07-12,11,7,12
548497,38,CPC_D414Z01.xlsx,13.17,846.966666666667,49.85,2019-07-12,12,7,12
548498,38,CPC_D414Z01.xlsx,11.327,688.7,47.1333333333333,2019-07-12,13,7,12
548499,38,CPC_D414Z01.xlsx,7.51600000000001,410.766666666667,41.2,2019-07-12,14,7,12
548500,38,CPC_D414Z01.xlsx,3.92399999999999,190.9,36.2,2019-07-12,15,7,12
548501,38,CPC_D414Z01.xlsx,2.262,108.416666666667,34.2166666666667,2019-07-12,16,7,12
548502,38,CPC_D414Z01.xlsx,1.94800000000001,93.35,34.2166666666667,2019-07-12,17,7,12
548503,38,CPC_D414Z01.xlsx,0.634,31.95,32.65,2019-07-12,18,7,12
548505,38,CPC_D414Z01.xlsx,0.148,10.6333333333333,26.6333333333333,2019-07-13,5,7,13
548506,38,CPC_D414Z01.xlsx,1.653,101.483333333333,30.7,2019-07-13,6,7,13
548507,38,CPC_D414Z01.xlsx,5.141,269.0,38.1166666666667,2019-07-13,7,7,13
548508,38,CPC_D414Z01.xlsx,7.043,368.966666666667,42.5666666666667,2019-07-13,8,7,13
548509,38,CPC_D414Z01.xlsx,8.868,483.916666666667,43.4833333333333,2019-07-13,9,7,13
548510,38,CPC_D414Z01.xlsx,10.078,587.9,43.7166666666667,2019-07-13,10,7,13
548511,38,CPC_D414Z01.xlsx,13.55,886.75,51.05,2019-07-13,11,7,13
548512,38,CPC_D414Z01.xlsx,13.349,835.916666666667,48.2166666666667,2019-07-13,12,7,13
548513,38,CPC_D414Z01.xlsx,12.65,772.25,46.75,2019-07-13,13,7,13
548514,38,CPC_D414Z01.xlsx,10.648,606.7,43.6,2019-07-13,14,7,13
548515,38,CPC_D414Z01.xlsx,8.743,475.65,42.4333333333333,2019-07-13,15,7,13
548516,38,CPC_D414Z01.xlsx,5.056,259.35,38.2,2019-07-13,16,7,13
548517,38,CPC_D414Z01.xlsx,1.486,82.1333333333333,34.5166666666667,2019-07-13,17,7,13
548518,38,CPC_D414Z01.xlsx,0.123000000000005,7.95,31.3666666666667,2019-07-13,18,7,13
548520,38,CPC_D414Z01.xlsx,0.138,9.81666666666667,27.45,2019-07-14,5,7,14
548521,38,CPC_D414Z01.xlsx,1.549,86.7166666666667,29.9333333333333,2019-07-14,6,7,14
548522,38,CPC_D414Z01.xlsx,5.085,263.45,37.0333333333333,2019-07-14,7,7,14
548523,38,CPC_D414Z01.xlsx,8.707,465.833333333333,44.0333333333333,2019-07-14,8,7,14
548524,38,CPC_D414Z01.xlsx,11.009,647.316666666667,45.0,2019-07-14,9,7,14
548525,38,CPC_D414Z01.xlsx,12.179,763.433333333333,48.1666666666667,2019-07-14,10,7,14
548526,38,CPC_D414Z01.xlsx,8.07,470.65,42.1166666666667,2019-07-14,11,7,14
548527,38,CPC_D414Z01.xlsx,8.541,501.783333333333,40.8166666666667,2019-07-14,12,7,14
548528,38,CPC_D414Z01.xlsx,10.259,624.566666666667,44.75,2019-07-14,13,7,14
548529,38,CPC_D414Z01.xlsx,10.279,594.183333333333,44.45,2019-07-14,14,7,14
548530,38,CPC_D414Z01.xlsx,7.727,417.95,42.75,2019-07-14,15,7,14
548531,38,CPC_D414Z01.xlsx,5.14,261.866666666667,39.4333333333333,2019-07-14,16,7,14
548532,38,CPC_D414Z01.xlsx,2.265,118.566666666667,35.85,2019-07-14,17,7,14
548533,38,CPC_D414Z01.xlsx,0.165000000000006,10.1166666666667,31.7166666666667,2019-07-14,18,7,14
548535,38,CPC_D414Z01.xlsx,0.073,6.01666666666667,27.05,2019-07-15,5,7,15
548536,38,CPC_D414Z01.xlsx,1.783,104.4,30.9166666666667,2019-07-15,6,7,15
548537,38,CPC_D414Z01.xlsx,4.97,262.2,37.8666666666667,2019-07-15,7,7,15
548538,38,CPC_D414Z01.xlsx,7.404,396.2,42.8166666666667,2019-07-15,8,7,15
548539,38,CPC_D414Z01.xlsx,9.879,568.666666666667,50.6833333333333,2019-07-15,9,7,15
548540,38,CPC_D414Z01.xlsx,11.364,701.883333333333,49.8166666666667,2019-07-15,10,7,15
548541,38,CPC_D414Z01.xlsx,11.293,738.366666666667,54.6333333333333,2019-07-15,11,7,15
548542,38,CPC_D414Z01.xlsx,10.855,697.833333333333,55.0333333333333,2019-07-15,12,7,15
548543,38,CPC_D414Z01.xlsx,10.515,625.55,47.0333333333333,2019-07-15,13,7,15
548544,38,CPC_D414Z01.xlsx,9.22799999999999,510.666666666667,42.9666666666667,2019-07-15,14,7,15
548545,38,CPC_D414Z01.xlsx,8.271,448.266666666667,44.4333333333333,2019-07-15,15,7,15
548546,38,CPC_D414Z01.xlsx,4.82900000000001,250.75,41.3,2019-07-15,16,7,15
548547,38,CPC_D414Z01.xlsx,1.807,95.8166666666667,36.5166666666667,2019-07-15,17,7,15
548548,38,CPC_D414Z01.xlsx,0.364999999999995,20.3666666666667,32.95,2019-07-15,18,7,15
548550,38,CPC_D414Z01.xlsx,0.12,8.16666666666667,28.2166666666667,2019-07-16,5,7,16
548551,38,CPC_D414Z01.xlsx,1.751,90.3666666666667,31.1333333333333,2019-07-16,6,7,16
548552,38,CPC_D414Z01.xlsx,3.314,168.3,34.4166666666667,2019-07-16,7,7,16
548553,38,CPC_D414Z01.xlsx,7.578,408.016666666667,40.85,2019-07-16,8,7,16
548554,38,CPC_D414Z01.xlsx,8.838,502.716666666667,46.9166666666667,2019-07-16,9,7,16
548555,38,CPC_D414Z01.xlsx,8.405,485.383333333333,44.75,2019-07-16,10,7,16
548556,38,CPC_D414Z01.xlsx,7.012,378.65,40.3166666666667,2019-07-16,11,7,16
548557,38,CPC_D414Z01.xlsx,5.472,281.283333333333,37.8166666666667,2019-07-16,12,7,16
548558,38,CPC_D414Z01.xlsx,9.904,569.966666666667,43.6,2019-07-16,13,7,16
548559,38,CPC_D414Z01.xlsx,10.558,612.25,45.2333333333333,2019-07-16,14,7,16
548560,38,CPC_D414Z01.xlsx,7.279,387.6,42.2166666666667,2019-07-16,15,7,16
548561,38,CPC_D414Z01.xlsx,4.544,233.033333333333,38.45,2019-07-16,16,7,16
548562,38,CPC_D414Z01.xlsx,2.142,111.066666666667,35.9666666666667,2019-07-16,17,7,16
548563,38,CPC_D414Z01.xlsx,0.390000000000001,21.6166666666667,32.5666666666667,2019-07-16,18,7,16
548565,38,CPC_D414Z01.xlsx,0.078,6.56666666666667,28.2166666666667,2019-07-17,5,7,17
548566,38,CPC_D414Z01.xlsx,1.58,82.2,31.1166666666667,2019-07-17,6,7,17
548567,38,CPC_D414Z01.xlsx,4.754,248.483333333333,37.8,2019-07-17,7,7,17
548568,38,CPC_D414Z01.xlsx,7.193,388.0,42.6666666666667,2019-07-17,8,7,17
548569,38,CPC_D414Z01.xlsx,9.512,546.533333333333,45.6666666666667,2019-07-17,9,7,17
548570,38,CPC_D414Z01.xlsx,9.006,523.9,46.8833333333333,2019-07-17,10,7,17
548571,38,CPC_D414Z01.xlsx,10.073,621.1,51.2,2019-07-17,11,7,17
548572,38,CPC_D414Z01.xlsx,9.155,532.966666666667,48.4666666666667,2019-07-17,12,7,17
548573,38,CPC_D414Z01.xlsx,10.206,621.083333333333,50.6666666666667,2019-07-17,13,7,17
548574,38,CPC_D414Z01.xlsx,10.115,593.533333333333,50.7666666666667,2019-07-17,14,7,17
548575,38,CPC_D414Z01.xlsx,7.788,424.783333333333,48.1333333333333,2019-07-17,15,7,17
548576,38,CPC_D414Z01.xlsx,4.425,231.433333333333,43.4333333333333,2019-07-17,16,7,17
548577,38,CPC_D414Z01.xlsx,1.703,90.9,38.3833333333333,2019-07-17,17,7,17
548578,38,CPC_D414Z01.xlsx,0.257999999999996,15.7666666666667,34.9,2019-07-17,18,7,17
548580,38,CPC_D414Z01.xlsx,0.0,0.75,30.0,2019-07-18,5,7,18
548581,38,CPC_D414Z01.xlsx,0.621,36.0666666666667,30.7833333333333,2019-07-18,6,7,18
548582,38,CPC_D414Z01.xlsx,2.004,104.8,33.2833333333333,2019-07-18,7,7,18
548583,38,CPC_D414Z01.xlsx,5.665,299.183333333333,38.6666666666667,2019-07-18,8,7,18
548584,38,CPC_D414Z01.xlsx,7.976,444.316666666667,44.2,2019-07-18,9,7,18
548585,38,CPC_D414Z01.xlsx,7.046,390.9,44.6333333333333,2019-07-18,10,7,18
548586,38,CPC_D414Z01.xlsx,5.172,262.8,41.6833333333333,2019-07-18,11,7,18
548587,38,CPC_D414Z01.xlsx,6.192,325.566666666667,42.55,2019-07-18,12,7,18
548588,38,CPC_D414Z01.xlsx,4.927,254.533333333333,44.0666666666667,2019-07-18,13,7,18
548589,38,CPC_D414Z01.xlsx,3.056,151.9,38.4833333333333,2019-07-18,14,7,18
548590,38,CPC_D414Z01.xlsx,0.353000000000002,21.0333333333333,27.8166666666667,2019-07-18,15,7,18
548591,38,CPC_D414Z01.xlsx,0.340000000000003,19.8,27.0,2019-07-18,16,7,18
548592,38,CPC_D414Z01.xlsx,0.103999999999999,7.15,26.7333333333333,2019-07-18,17,7,18
548593,38,CPC_D414Z01.xlsx,0.13799999999999948,8.766666666666652,26.258333333333297,2019-07-18,18,7,18
548595,38,CPC_D414Z01.xlsx,0.172,10.3833333333333,25.7833333333333,2019-07-19,5,7,19
548596,38,CPC_D414Z01.xlsx,1.979,103.0,29.0166666666667,2019-07-19,6,7,19
548597,38,CPC_D414Z01.xlsx,6.102,311.0,38.35,2019-07-19,7,7,19
548598,38,CPC_D414Z01.xlsx,6.427,327.383333333333,40.9166666666667,2019-07-19,8,7,19
548599,38,CPC_D414Z01.xlsx,5.879,292.383333333333,38.3333333333333,2019-07-19,9,7,19
548600,38,CPC_D414Z01.xlsx,6.644,342.983333333333,41.4,2019-07-19,10,7,19
548601,38,CPC_D414Z01.xlsx,6.878,354.2,40.3333333333333,2019-07-19,11,7,19
548602,38,CPC_D414Z01.xlsx,7.989,422.35,40.85,2019-07-19,12,7,19
548603,38,CPC_D414Z01.xlsx,6.136,315.916666666667,38.8333333333333,2019-07-19,13,7,19
548604,38,CPC_D414Z01.xlsx,6.507,342.0,40.65,2019-07-19,14,7,19
548605,38,CPC_D414Z01.xlsx,5.033,254.633333333333,40.3,2019-07-19,15,7,19
548606,38,CPC_D414Z01.xlsx,3.352,168.683333333333,38.0833333333333,2019-07-19,16,7,19
548607,38,CPC_D414Z01.xlsx,0.953000000000003,50.1,33.8333333333333,2019-07-19,17,7,19
548608,38,CPC_D414Z01.xlsx,0.0600000000000023,4.66666666666667,31.3833333333333,2019-07-19,18,7,19
548610,38,CPC_D414Z01.xlsx,0.0,0.383333333333333,25.6166666666667,2019-07-20,5,7,20
548611,38,CPC_D414Z01.xlsx,0.578,28.9666666666667,26.9666666666667,2019-07-20,6,7,20
548612,38,CPC_D414Z01.xlsx,2.681,130.566666666667,31.85,2019-07-20,7,7,20
548613,38,CPC_D414Z01.xlsx,4.168,209.9,36.2166666666667,2019-07-20,8,7,20
548614,38,CPC_D414Z01.xlsx,6.696,351.883333333333,42.35,2019-07-20,9,7,20
548615,38,CPC_D414Z01.xlsx,4.291,206.0,36.5166666666667,2019-07-20,10,7,20
548616,38,CPC_D414Z01.xlsx,4.084,194.016666666667,34.1833333333333,2019-07-20,11,7,20
548617,38,CPC_D414Z01.xlsx,5.655,283.5,34.6833333333333,2019-07-20,12,7,20
548618,38,CPC_D414Z01.xlsx,9.449,521.7,40.3666666666667,2019-07-20,13,7,20
