data_id,site_id,data_name,EAC,GI,TM,the_date,hour,month,day
78412,28,CPC_D414Z01.xlsx,3.69,174.35,35.7166666666667,2019-07-06,9,7,6
78413,28,CPC_D414Z01.xlsx,2.329,106.383333333333,31.8166666666667,2019-07-06,10,7,6
78414,28,CPC_D414Z01.xlsx,1.551,74.2666666666667,31.9833333333333,2019-07-06,11,7,6
78415,28,CPC_D414Z01.xlsx,2.793,130.316666666667,33.5166666666667,2019-07-06,12,7,6
78416,28,CPC_D414Z01.xlsx,4.474,210.5,34.9833333333333,2019-07-06,13,7,6
78417,28,CPC_D414Z01.xlsx,8.261,433.216666666667,41.2833333333333,2019-07-06,14,7,6
78418,28,CPC_D414Z01.xlsx,4.226,206.666666666667,35.7166666666667,2019-07-06,15,7,6
78419,28,CPC_D414Z01.xlsx,3.149,156.266666666667,34.75,2019-07-06,16,7,6
78420,28,CPC_D414Z01.xlsx,0.789000000000001,43.6333333333333,31.8166666666667,2019-07-06,17,7,6
78421,28,CPC_D414Z01.xlsx,0.191000000000003,11.9333333333333,30.0166666666667,2019-07-06,18,7,6
78423,28,CPC_D414Z01.xlsx,0.179,12.0833333333333,26.2166666666667,2019-07-07,5,7,7
78424,28,CPC_D414Z01.xlsx,2.077,110.266666666667,30.5666666666667,2019-07-07,6,7,7
78425,28,CPC_D414Z01.xlsx,3.796,187.15,35.3666666666667,2019-07-07,7,7,7
78426,28,CPC_D414Z01.xlsx,8.824,481.133333333333,42.7166666666667,2019-07-07,8,7,7
78427,28,CPC_D414Z01.xlsx,12.281,725.633333333333,46.1333333333333,2019-07-07,9,7,7
78428,28,CPC_D414Z01.xlsx,7.614,410.216666666667,40.6333333333333,2019-07-07,10,7,7
78429,28,CPC_D414Z01.xlsx,14.113,899.0,49.9666666666667,2019-07-07,11,7,7
78430,28,CPC_D414Z01.xlsx,13.956,884.3,48.7833333333333,2019-07-07,12,7,7
78431,28,CPC_D414Z01.xlsx,12.266,735.983333333333,47.0666666666667,2019-07-07,13,7,7
78432,28,CPC_D414Z01.xlsx,10.198,573.516666666667,43.5166666666667,2019-07-07,14,7,7
78433,28,CPC_D414Z01.xlsx,6.77500000000001,348.266666666667,39.6,2019-07-07,15,7,7
78434,28,CPC_D414Z01.xlsx,4.57299999999999,226.383333333333,37.0166666666667,2019-07-07,16,7,7
78435,28,CPC_D414Z01.xlsx,2.574,129.716666666667,35.05,2019-07-07,17,7,7
78436,28,CPC_D414Z01.xlsx,0.494,27.6,32.25,2019-07-07,18,7,7
78438,28,CPC_D414Z01.xlsx,0.205,12.9,28.1,2019-07-08,5,7,8
78439,28,CPC_D414Z01.xlsx,2.21,124.516666666667,32.0666666666667,2019-07-08,6,7,8
78440,28,CPC_D414Z01.xlsx,5.792,291.466666666667,39.0833333333333,2019-07-08,7,7,8
78441,28,CPC_D414Z01.xlsx,9.351,499.016666666667,43.5,2019-07-08,8,7,8
78442,28,CPC_D414Z01.xlsx,9.632,531.95,42.5166666666667,2019-07-08,9,7,8
78443,28,CPC_D414Z01.xlsx,8.142,426.316666666667,40.7833333333333,2019-07-08,10,7,8
78444,28,CPC_D414Z01.xlsx,13.066,819.45,48.2166666666667,2019-07-08,11,7,8
78445,28,CPC_D414Z01.xlsx,12.832,800.966666666667,50.0666666666667,2019-07-08,12,7,8
78446,28,CPC_D414Z01.xlsx,9.10899999999999,524.966666666667,44.7166666666667,2019-07-08,13,7,8
78447,28,CPC_D414Z01.xlsx,7.777,428.666666666667,42.0166666666667,2019-07-08,14,7,8
78448,28,CPC_D414Z01.xlsx,5.54100000000001,286.25,39.4833333333333,2019-07-08,15,7,8
78449,28,CPC_D414Z01.xlsx,4.57899999999999,229.5,38.8333333333333,2019-07-08,16,7,8
78450,28,CPC_D414Z01.xlsx,1.55799999999999,80.3833333333333,34.6333333333333,2019-07-08,17,7,8
78451,28,CPC_D414Z01.xlsx,0.216999999999999,12.7,31.4666666666667,2019-07-08,18,7,8
78453,28,CPC_D414Z01.xlsx,0.186,12.2,28.2166666666667,2019-07-09,5,7,9
78454,28,CPC_D414Z01.xlsx,0.487,27.4333333333333,29.8,2019-07-09,6,7,9
78455,28,CPC_D414Z01.xlsx,1.172,53.7833333333333,27.8666666666667,2019-07-09,7,7,9
78456,28,CPC_D414Z01.xlsx,1.87,84.55,28.4166666666667,2019-07-09,8,7,9
78457,28,CPC_D414Z01.xlsx,6.938,348.366666666667,37.5333333333333,2019-07-09,9,7,9
78458,28,CPC_D414Z01.xlsx,6.676,346.75,39.15,2019-07-09,10,7,9
78459,28,CPC_D414Z01.xlsx,9.729,546.733333333333,45.6833333333333,2019-07-09,11,7,9
78460,28,CPC_D414Z01.xlsx,7.686,419.766666666667,42.9666666666667,2019-07-09,12,7,9
78461,28,CPC_D414Z01.xlsx,9.297,525.833333333333,46.8833333333333,2019-07-09,13,7,9
78462,28,CPC_D414Z01.xlsx,6.945,359.766666666667,41.4666666666667,2019-07-09,14,7,9
78463,28,CPC_D414Z01.xlsx,9.171,491.283333333333,44.5833333333333,2019-07-09,15,7,9
78464,28,CPC_D414Z01.xlsx,4.958,251.116666666667,39.3833333333333,2019-07-09,16,7,9
78465,28,CPC_D414Z01.xlsx,1.97199999999999,100.75,35.1166666666667,2019-07-09,17,7,9
78466,28,CPC_D414Z01.xlsx,0.186000000000007,11.4,31.5333333333333,2019-07-09,18,7,9
78468,28,CPC_D414Z01.xlsx,0.186,12.6,27.4,2019-07-10,5,7,10
78469,28,CPC_D414Z01.xlsx,1.091,60.0666666666667,29.6833333333333,2019-07-10,6,7,10
78470,28,CPC_D414Z01.xlsx,4.117,209.25,33.85,2019-07-10,7,7,10
78471,28,CPC_D414Z01.xlsx,10.189,557.216666666667,45.0333333333333,2019-07-10,8,7,10
78472,28,CPC_D414Z01.xlsx,9.191,517.733333333333,42.9833333333333,2019-07-10,9,7,10
78473,28,CPC_D414Z01.xlsx,11.159,664.316666666667,48.1,2019-07-10,10,7,10
78474,28,CPC_D414Z01.xlsx,5.326,275.833333333333,39.1,2019-07-10,11,7,10
78475,28,CPC_D414Z01.xlsx,5.256,283.216666666667,35.6166666666667,2019-07-10,12,7,10
78476,28,CPC_D414Z01.xlsx,3.749,170.45,31.4833333333333,2019-07-10,13,7,10
78477,28,CPC_D414Z01.xlsx,5.947,294.116666666667,37.75,2019-07-10,14,7,10
78478,28,CPC_D414Z01.xlsx,5.283,264.05,38.4166666666667,2019-07-10,15,7,10
78479,28,CPC_D414Z01.xlsx,3.153,155.0,35.1,2019-07-10,16,7,10
78480,28,CPC_D414Z01.xlsx,1.03,54.6166666666667,32.1833333333333,2019-07-10,17,7,10
78481,28,CPC_D414Z01.xlsx,0.606,33.4916666666667,29.2333333333333,2019-07-10,18,7,10
78483,28,CPC_D414Z01.xlsx,0.182,12.3666666666667,26.2833333333333,2019-07-11,5,7,11
78484,28,CPC_D414Z01.xlsx,1.133,61.1,29.5,2019-07-11,6,7,11
78485,28,CPC_D414Z01.xlsx,2.783,139.15,33.5333333333333,2019-07-11,7,7,11
78486,28,CPC_D414Z01.xlsx,1.593,73.55,27.75,2019-07-11,8,7,11
78487,28,CPC_D414Z01.xlsx,6.679,333.683333333333,34.4,2019-07-11,9,7,11
78488,28,CPC_D414Z01.xlsx,10.308,603.65,48.4166666666667,2019-07-11,10,7,11
78489,28,CPC_D414Z01.xlsx,9.01,520.75,42.45,2019-07-11,11,7,11
78490,28,CPC_D414Z01.xlsx,6.82,337.9,35.0666666666667,2019-07-11,12,7,11
78491,28,CPC_D414Z01.xlsx,7.102,362.333333333333,38.9833333333333,2019-07-11,13,7,11
78492,28,CPC_D414Z01.xlsx,9.117,494.083333333333,45.4,2019-07-11,14,7,11
78493,28,CPC_D414Z01.xlsx,4.122,198.966666666667,37.7333333333333,2019-07-11,15,7,11
78494,28,CPC_D414Z01.xlsx,2.775,134.833333333333,35.5833333333333,2019-07-11,16,7,11
78495,28,CPC_D414Z01.xlsx,1.09200000000001,60.1333333333333,32.8333333333333,2019-07-11,17,7,11
78496,28,CPC_D414Z01.xlsx,0.187000000000005,11.4833333333333,30.0666666666667,2019-07-11,18,7,11
78498,28,CPC_D414Z01.xlsx,0.165,11.0333333333333,26.25,2019-07-12,5,7,12
78499,28,CPC_D414Z01.xlsx,1.745,93.3333333333333,30.0666666666667,2019-07-12,6,7,12
78500,28,CPC_D414Z01.xlsx,4.823,248.883333333333,36.8166666666667,2019-07-12,7,7,12
78501,28,CPC_D414Z01.xlsx,9.026,480.933333333333,44.3166666666667,2019-07-12,8,7,12
78502,28,CPC_D414Z01.xlsx,11.43,664.583333333333,47.1833333333333,2019-07-12,9,7,12
78503,28,CPC_D414Z01.xlsx,12.388,776.483333333333,47.5333333333333,2019-07-12,10,7,12
78504,28,CPC_D414Z01.xlsx,12.483,792.416666666667,50.9833333333333,2019-07-12,11,7,12
78505,28,CPC_D414Z01.xlsx,13.17,846.966666666667,49.85,2019-07-12,12,7,12
78506,28,CPC_D414Z01.xlsx,11.327,688.7,47.1333333333333,2019-07-12,13,7,12
78507,28,CPC_D414Z01.xlsx,7.51600000000001,410.766666666667,41.2,2019-07-12,14,7,12
78508,28,CPC_D414Z01.xlsx,3.92399999999999,190.9,36.2,2019-07-12,15,7,12
78509,28,CPC_D414Z01.xlsx,2.262,108.416666666667,34.2166666666667,2019-07-12,16,7,12
78510,28,CPC_D414Z01.xlsx,1.94800000000001,93.35,34.2166666666667,2019-07-12,17,7,12
78511,28,CPC_D414Z01.xlsx,0.634,31.95,32.65,2019-07-12,18,7,12
78513,28,CPC_D414Z01.xlsx,0.148,10.6333333333333,26.6333333333333,2019-07-13,5,7,13
78514,28,CPC_D414Z01.xlsx,1.653,101.483333333333,30.7,2019-07-13,6,7,13
78515,28,CPC_D414Z01.xlsx,5.141,269.0,38.1166666666667,2019-07-13,7,7,13
78516,28,CPC_D414Z01.xlsx,7.043,368.966666666667,42.5666666666667,2019-07-13,8,7,13
78517,28,CPC_D414Z01.xlsx,8.868,483.916666666667,43.4833333333333,2019-07-13,9,7,13
78518,28,CPC_D414Z01.xlsx,10.078,587.9,43.7166666666667,2019-07-13,10,7,13
78519,28,CPC_D414Z01.xlsx,13.55,886.75,51.05,2019-07-13,11,7,13
78520,28,CPC_D414Z01.xlsx,13.349,835.916666666667,48.2166666666667,2019-07-13,12,7,13
78521,28,CPC_D414Z01.xlsx,12.65,772.25,46.75,2019-07-13,13,7,13
78522,28,CPC_D414Z01.xlsx,10.648,606.7,43.6,2019-07-13,14,7,13
78523,28,CPC_D414Z01.xlsx,8.743,475.65,42.4333333333333,2019-07-13,15,7,13
78524,28,CPC_D414Z01.xlsx,5.056,259.35,38.2,2019-07-13,16,7,13
78525,28,CPC_D414Z01.xlsx,1.486,82.1333333333333,34.5166666666667,2019-07-13,17,7,13
78526,28,CPC_D414Z01.xlsx,0.123000000000005,7.95,31.3666666666667,2019-07-13,18,7,13
78528,28,CPC_D414Z01.xlsx,0.138,9.81666666666667,27.45,2019-07-14,5,7,14
78529,28,CPC_D414Z01.xlsx,1.549,86.7166666666667,29.9333333333333,2019-07-14,6,7,14
78530,28,CPC_D414Z01.xlsx,5.085,263.45,37.0333333333333,2019-07-14,7,7,14
78531,28,CPC_D414Z01.xlsx,8.707,465.833333333333,44.0333333333333,2019-07-14,8,7,14
78532,28,CPC_D414Z01.xlsx,11.009,647.316666666667,45.0,2019-07-14,9,7,14
78533,28,CPC_D414Z01.xlsx,12.179,763.433333333333,48.1666666666667,2019-07-14,10,7,14
78534,28,CPC_D414Z01.xlsx,8.07,470.65,42.1166666666667,2019-07-14,11,7,14
78535,28,CPC_D414Z01.xlsx,8.541,501.783333333333,40.8166666666667,2019-07-14,12,7,14
78536,28,CPC_D414Z01.xlsx,10.259,624.566666666667,44.75,2019-07-14,13,7,14
78537,28,CPC_D414Z01.xlsx,10.279,594.183333333333,44.45,2019-07-14,14,7,14
78538,28,CPC_D414Z01.xlsx,7.727,417.95,42.75,2019-07-14,15,7,14
78539,28,CPC_D414Z01.xlsx,5.14,261.866666666667,39.4333333333333,2019-07-14,16,7,14
78540,28,CPC_D414Z01.xlsx,2.265,118.566666666667,35.85,2019-07-14,17,7,14
78541,28,CPC_D414Z01.xlsx,0.165000000000006,10.1166666666667,31.7166666666667,2019-07-14,18,7,14
78543,28,CPC_D414Z01.xlsx,0.073,6.01666666666667,27.05,2019-07-15,5,7,15
78544,28,CPC_D414Z01.xlsx,1.783,104.4,30.9166666666667,2019-07-15,6,7,15
78545,28,CPC_D414Z01.xlsx,4.97,262.2,37.8666666666667,2019-07-15,7,7,15
78546,28,CPC_D414Z01.xlsx,7.404,396.2,42.8166666666667,2019-07-15,8,7,15
78547,28,CPC_D414Z01.xlsx,9.879,568.666666666667,50.6833333333333,2019-07-15,9,7,15
78548,28,CPC_D414Z01.xlsx,11.364,701.883333333333,49.8166666666667,2019-07-15,10,7,15
78549,28,CPC_D414Z01.xlsx,11.293,738.366666666667,54.6333333333333,2019-07-15,11,7,15
78550,28,CPC_D414Z01.xlsx,10.855,697.833333333333,55.0333333333333,2019-07-15,12,7,15
78551,28,CPC_D414Z01.xlsx,10.515,625.55,47.0333333333333,2019-07-15,13,7,15
78552,28,CPC_D414Z01.xlsx,9.22799999999999,510.666666666667,42.9666666666667,2019-07-15,14,7,15
78553,28,CPC_D414Z01.xlsx,8.271,448.266666666667,44.4333333333333,2019-07-15,15,7,15
78554,28,CPC_D414Z01.xlsx,4.82900000000001,250.75,41.3,2019-07-15,16,7,15
78555,28,CPC_D414Z01.xlsx,1.807,95.8166666666667,36.5166666666667,2019-07-15,17,7,15
78556,28,CPC_D414Z01.xlsx,0.364999999999995,20.3666666666667,32.95,2019-07-15,18,7,15
78558,28,CPC_D414Z01.xlsx,0.12,8.16666666666667,28.2166666666667,2019-07-16,5,7,16
78559,28,CPC_D414Z01.xlsx,1.751,90.3666666666667,31.1333333333333,2019-07-16,6,7,16
78560,28,CPC_D414Z01.xlsx,3.314,168.3,34.4166666666667,2019-07-16,7,7,16
78561,28,CPC_D414Z01.xlsx,7.578,408.016666666667,40.85,2019-07-16,8,7,16
78562,28,CPC_D414Z01.xlsx,8.838,502.716666666667,46.9166666666667,2019-07-16,9,7,16
78563,28,CPC_D414Z01.xlsx,8.405,485.383333333333,44.75,2019-07-16,10,7,16
78564,28,CPC_D414Z01.xlsx,7.012,378.65,40.3166666666667,2019-07-16,11,7,16
78565,28,CPC_D414Z01.xlsx,5.472,281.283333333333,37.8166666666667,2019-07-16,12,7,16
78566,28,CPC_D414Z01.xlsx,9.904,569.966666666667,43.6,2019-07-16,13,7,16
78567,28,CPC_D414Z01.xlsx,10.558,612.25,45.2333333333333,2019-07-16,14,7,16
78568,28,CPC_D414Z01.xlsx,7.279,387.6,42.2166666666667,2019-07-16,15,7,16
78569,28,CPC_D414Z01.xlsx,4.544,233.033333333333,38.45,2019-07-16,16,7,16
78570,28,CPC_D414Z01.xlsx,2.142,111.066666666667,35.9666666666667,2019-07-16,17,7,16
78571,28,CPC_D414Z01.xlsx,0.390000000000001,21.6166666666667,32.5666666666667,2019-07-16,18,7,16
78573,28,CPC_D414Z01.xlsx,0.078,6.56666666666667,28.2166666666667,2019-07-17,5,7,17
78574,28,CPC_D414Z01.xlsx,1.58,82.2,31.1166666666667,2019-07-17,6,7,17
78575,28,CPC_D414Z01.xlsx,4.754,248.483333333333,37.8,2019-07-17,7,7,17
78576,28,CPC_D414Z01.xlsx,7.193,388.0,42.6666666666667,2019-07-17,8,7,17
78577,28,CPC_D414Z01.xlsx,9.512,546.533333333333,45.6666666666667,2019-07-17,9,7,17
78578,28,CPC_D414Z01.xlsx,9.006,523.9,46.8833333333333,2019-07-17,10,7,17
78579,28,CPC_D414Z01.xlsx,10.073,621.1,51.2,2019-07-17,11,7,17
78580,28,CPC_D414Z01.xlsx,9.155,532.966666666667,48.4666666666667,2019-07-17,12,7,17
78581,28,CPC_D414Z01.xlsx,10.206,621.083333333333,50.6666666666667,2019-07-17,13,7,17
78582,28,CPC_D414Z01.xlsx,10.115,593.533333333333,50.7666666666667,2019-07-17,14,7,17
78583,28,CPC_D414Z01.xlsx,7.788,424.783333333333,48.1333333333333,2019-07-17,15,7,17
78584,28,CPC_D414Z01.xlsx,4.425,231.433333333333,43.4333333333333,2019-07-17,16,7,17
78585,28,CPC_D414Z01.xlsx,1.703,90.9,38.3833333333333,2019-07-17,17,7,17
78586,28,CPC_D414Z01.xlsx,0.257999999999996,15.7666666666667,34.9,2019-07-17,18,7,17
78588,28,CPC_D414Z01.xlsx,0.0,0.75,30.0,2019-07-18,5,7,18
78589,28,CPC_D414Z01.xlsx,0.621,36.0666666666667,30.7833333333333,2019-07-18,6,7,18
78590,28,CPC_D414Z01.xlsx,2.004,104.8,33.2833333333333,2019-07-18,7,7,18
78591,28,CPC_D414Z01.xlsx,5.665,299.183333333333,38.6666666666667,2019-07-18,8,7,18
78592,28,CPC_D414Z01.xlsx,7.976,444.316666666667,44.2,2019-07-18,9,7,18
78593,28,CPC_D414Z01.xlsx,7.046,390.9,44.6333333333333,2019-07-18,10,7,18
78594,28,CPC_D414Z01.xlsx,5.172,262.8,41.6833333333333,2019-07-18,11,7,18
78595,28,CPC_D414Z01.xlsx,6.192,325.566666666667,42.55,2019-07-18,12,7,18
78596,28,CPC_D414Z01.xlsx,4.927,254.533333333333,44.0666666666667,2019-07-18,13,7,18
78597,28,CPC_D414Z01.xlsx,3.056,151.9,38.4833333333333,2019-07-18,14,7,18
78598,28,CPC_D414Z01.xlsx,0.353000000000002,21.0333333333333,27.8166666666667,2019-07-18,15,7,18
78599,28,CPC_D414Z01.xlsx,0.340000000000003,19.8,27.0,2019-07-18,16,7,18
78600,28,CPC_D414Z01.xlsx,0.103999999999999,7.15,26.7333333333333,2019-07-18,17,7,18
78601,28,CPC_D414Z01.xlsx,0.13799999999999948,8.766666666666652,26.258333333333297,2019-07-18,18,7,18
78603,28,CPC_D414Z01.xlsx,0.172,10.3833333333333,25.7833333333333,2019-07-19,5,7,19
78604,28,CPC_D414Z01.xlsx,1.979,103.0,29.0166666666667,2019-07-19,6,7,19
78605,28,CPC_D414Z01.xlsx,6.102,311.0,38.35,2019-07-19,7,7,19
78606,28,CPC_D414Z01.xlsx,6.427,327.383333333333,40.9166666666667,2019-07-19,8,7,19
78607,28,CPC_D414Z01.xlsx,5.879,292.383333333333,38.3333333333333,2019-07-19,9,7,19
78608,28,CPC_D414Z01.xlsx,6.644,342.983333333333,41.4,2019-07-19,10,7,19
78609,28,CPC_D414Z01.xlsx,6.878,354.2,40.3333333333333,2019-07-19,11,7,19
78610,28,CPC_D414Z01.xlsx,7.989,422.35,40.85,2019-07-19,12,7,19
78611,28,CPC_D414Z01.xlsx,6.136,315.916666666667,38.8333333333333,2019-07-19,13,7,19
78612,28,CPC_D414Z01.xlsx,6.507,342.0,40.65,2019-07-19,14,7,19
78613,28,CPC_D414Z01.xlsx,5.033,254.633333333333,40.3,2019-07-19,15,7,19
78614,28,CPC_D414Z01.xlsx,3.352,168.683333333333,38.0833333333333,2019-07-19,16,7,19
78615,28,CPC_D414Z01.xlsx,0.953000000000003,50.1,33.8333333333333,2019-07-19,17,7,19
78616,28,CPC_D414Z01.xlsx,0.0600000000000023,4.66666666666667,31.3833333333333,2019-07-19,18,7,19
78618,28,CPC_D414Z01.xlsx,0.0,0.383333333333333,25.6166666666667,2019-07-20,5,7,20
78619,28,CPC_D414Z01.xlsx,0.578,28.9666666666667,26.9666666666667,2019-07-20,6,7,20
78620,28,CPC_D414Z01.xlsx,2.681,130.566666666667,31.85,2019-07-20,7,7,20
78621,28,CPC_D414Z01.xlsx,4.168,209.9,36.2166666666667,2019-07-20,8,7,20
78622,28,CPC_D414Z01.xlsx,6.696,351.883333333333,42.35,2019-07-20,9,7,20
78623,28,CPC_D414Z01.xlsx,4.291,206.0,36.5166666666667,2019-07-20,10,7,20
78624,28,CPC_D414Z01.xlsx,4.084,194.016666666667,34.1833333333333,2019-07-20,11,7,20
78625,28,CPC_D414Z01.xlsx,5.655,283.5,34.6833333333333,2019-07-20,12,7,20
78626,28,CPC_D414Z01.xlsx,9.449,521.7,40.3666666666667,2019-07-20,13,7,20
